message_id,customer_text,reply,groundedness,correctness,tone,actionability,factual_consistency,overall_score,judge_reason
415cca24-7ae3-4ef6-b29b-3cf3fad3de73,@AppleSupport The problem burning up in my pocket by the Touch ID/Home button is also not working.,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
e58d7a7f-227b-4de6-916f-b2f71b638049,@AppleSupport Yes,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
8aff4c5f-6fef-4d92-b457-5c257e93acb4,@AppleSupport Thanks,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
60b2b964-60ca-4812-9dd2-58a7c85a4db1,@AppleSupport Why can't I get through to anyone on chat or phone?!,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
b91176db-2dc3-4aab-9fcc-be0c7f248483,Legit question I️ need a legit answer to @AppleSupport- why is my #iPhone randomly today now autocorrecting the word “I️” to this?,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
8742ad3c-0a63-438f-b42b-9b686c647f9f,Somebody really ate the whole apple this time eh @AppleSupport my whole phone messed up.,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
5b9609bc-cd7c-403b-8d74-0bf67bbd822b,"@116333 Tim, both my iPhones (7 & 6-plus) were hacked. It's major; I thought they were secure.",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
a21a230c-9d67-4a16-9361-9a88a7686e12,Does anyone EVER get Apple’s ‘reading list’ to work offline in Safari? 🙄 What a load of old 💩. Any alternatives that work? @AppleSupport,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
fa030b68-5498-4a20-be89-81c5977e2def,@115858 PLEASE FIX MY “I” key! Please stop making it turn I️ to symbols. I’m really over this ....,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
7a9055d7-2835-43d5-82cc-3212c057b4e1,@AppleSupport The beautiful #iOS11 App Store... all jumbled up on an #iPhone7. #iOS11Fail #AppleFail #MoreProblems: can’t get Live photos to ever turn off. And now my ear constantly hits the numbers during a call triggering a tone. On 11.1.1 #annoyed,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
0539ed83-b2d9-4294-b24b-ad543cb86c47,@115858 what the fuck?? I forgot my itunes password and you email to say you will call me in 14 days to help me reset it?,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
c1dd1665-08ca-4e44-ab9f-f77d1e37f56a,ios 11 wrecked my phone and i have no recourse or way to fix it thanks a lot @115858,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
ed6bd1e6-5034-449b-8d1f-8418e21bee57,hey @115858 I bought my iPhone 8 a week ago and my phone has died overnight while charged at 50% two nights in a row 😶😶,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
899978de-d5f4-44bd-ae8c-9b0ddd1ec9a8,@AppleSupport Ive had this freaking 8plus for alittle over a MONTH and its already slow and glitchy? makes no sense to me.,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
b0d15a79-40fd-48c5-893f-a0e905ba49fc,@AppleSupport oh ok. Thanks!,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
96a5cb5a-fe47-4749-b07e-1f588326fa69,@AppleSupport help me out,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
dd093435-b425-4bbe-a1a4-914e2ccd6b16,Why?? I'm connected to WiFi and I tried on my mobile data... Wtf is wrong with @AppleSupport??,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
d4bf6d92-653f-4f76-a1df-0e0514a634ea,Hey @AppleSupport notice a problem? The time at the top & the time on the clock don’t match.,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
f3f5258c-52e1-4955-afbc-508676d42771,.@AppleSupport make it stoppppp,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
d893dbb4-b67f-4bee-9707-b49e79139734,@AppleSupport my 5th gen iPod will not play my music. It says the item is unavailable. How do I get my music to play?,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
b6c2bc62-b446-44c1-b5a5-3cae1d7291a1,This new update sucks why is it so slow @115858,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
50b33b5c-feeb-4252-9917-a0ce9c0f2888,@115858 iso 11.0.2 is terrible drains the hell out of my phone. Within 15mins it’s down 50%. Bloody annoyed 😩,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
bbca82d5-e6b3-45ba-b332-3020221115b2,@AppleSupport iOS 11.0.3 has made my phone glitchy and loses battery so quick :-(,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
3b717bdd-314f-4c9f-aff8-c00fc0978e44,Iphone 6 heats and battery draining very fast after upgrading to ios 11. Is there any fix for this? @115858 @AppleSupport @2310 @115858,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
95325fc8-75e5-4609-b43d-b12db0e681b9,The iOS 11 is causing my iphone 6s+’s battery to drain faster. I hate it. @AppleSupport,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
2c9ce1f2-4ca8-4c11-969d-8bd67ad05b7f,@AppleSupport iPhone 7. No happens in SoundCloud also,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
9b382f34-ce66-4195-a638-9f0fb68b424b,Facts! @AppleSupport @115858 this update messed up my phone. I️ can’t type the word “i “ with out I️ showing up,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
096ca15d-483c-47c6-9dc1-0cb553e7da99,@AppleSupport Like let me type you a sentence I️ love when my iPhone glitches,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
08255d60-a37b-4bdb-bf6c-062497268c23,@AppleSupport Also a gap at the top after it was replaced.,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
3fe5c22f-a396-4fe6-beb5-327a4f59b64c,"@AppleSupport hi, why can’t I see PDF files that I received on my email or my iPhone SE?",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
4906761c-3efa-44b5-9958-e9ee13ef7667,UGHHHH @115858 WHAT IS EVEN THIS. Imagine trying to navigate hieroglyphics at 2am when you wake up after your phone ambush-updates you.,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
d7703d28-36ab-4bb7-897d-844c68324de9,@AppleSupport help!! I updated my MacBook Pro mid 2012 to High Sierra last night and it’s super super slow. I need it for school (finals week coming) I’m so upset. :(,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
d3e6fb60-74eb-4a86-86e4-aaef31b5536e,@AppleSupport Yes because I have tried changing it with an adapter and the battery depleted,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
8417889b-8a9e-4a41-8ad0-331b4eeb5c87,@AppleSupport I don’t think that’s the problem...,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
269be40c-c94d-4faa-ab53-66963ca7e9cb,"@AppleSupport iCloud backup's been enabled since I got the📱 I'm on 11.0.3. I've tried 🔄 network settings, cycling power, no change. Still climbing.",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
6e6d079d-7608-4d84-b744-29625339812d,"@AppleSupport is this normal? When I️ tap that symbol, it defaults to “I️”",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
80578313-26ea-4970-b7d5-7d04f14a01ef,@AppleSupport still no fix for the “I” issue,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
45ea62f5-1dba-4d1d-b998-2c5193ea745c,@AppleSupport It works on WiFi but when I clearly have cell signal it won’t work,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
7fa77145-c750-4196-9581-6443b424e915,@AppleSupport Yes I have and also have problems when I’m in. Web page and I press the bottom to close exit and got to another app,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
5945d7f1-53db-45f6-82e3-4104a25be614,"@AppleSupport Getting loads of spam emails disguised as Apple. Very hard to tell what's genuine, how can I be sure?",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
4a11559f-fe0e-40a3-863a-820ad282c10a,@AppleSupport @115858 why can’t sierra be downloaded now that high sierra was released?,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
0d6ad412-0653-4178-b496-2c3794246aba,@AppleSupport I have an old MacBook Air and I'm trying to update the OS but each time I input the username and password it asks for a code. I get the code but there is no where to input it.,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
b5951acd-ec2f-4a43-9cce-32b49b43f27e,"Thanks, @AppleSupport! You’re a real doll.",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
e5664a40-9365-4123-896f-ca65b665a4b7,Yo I just lost 20% of my battery life in 2 minutes because I updated 5 apps. Fix your shit dude @115858,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
5edef395-6f50-4356-9cae-775d3feac884,"@AppleSupport No, don’t have any other. Also when this happen, my headphones won’t allow skipping songs and volume control",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
57f0a044-9779-412c-8ae5-ceb0c1745da1,I updated my phone & im still seeing boxes. @115858 really got me fucked up & I’m about to take my ass back to @1647.,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
be2ce521-874d-4f9f-a83b-65053f5c0309,Hey @AppleSupport this seems like a bug in latest iOS.,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
b052ca8e-169d-46a2-9319-76bd596cec19,@AppleSupport iPhone 6 se iOS 11.0.2 but I’m gonna update to the new one rn,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
7a968502-3f51-408a-b8e6-6db2703aade6,@AppleSupport Ahhhh yess I’m eligible! Thank you so much,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
4f24a85a-715a-4251-a2f0-1c130da6bdbb,When you try to type “i” but it shows up as “! [A]” @AppleSupport what’s up,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
73a18a90-d44c-45e3-be88-294671244c3b,@AppleSupport 2 apps on my iPhone 6s running the latest version of iOS 11 aren’t updating. Have been waiting a few hours now. Please advise.,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
66904184-9135-40d0-9855-1f0c24f31ecf,"@AppleSupport Thanks, the problem with the “I” appears to be fixed.",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
e81deada-7676-4f31-870b-89b4c4f28da2,@AppleSupport Still experiencing the issue after the update!,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
8c8bf708-b53b-448d-94ed-c1b640c84da6,@AppleSupport Helpppp all my texts just vanished ?,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
e97b8bf7-c65b-426f-96da-450b9a3ef02e,Anyone else’s battery life awful on iOS 11? @AppleSupport,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
4ea9816d-9d2d-457d-8783-d81088b45a67,"@AppleSupport 10.12.6, and it persists after reboots and signing out and back into iMessage.",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
c0cc34a1-aae2-4cd7-ba29-d5d58ec88d3c,@AppleSupport since I updated to ios11 my (new) 7plus keeps freezing and not responding. Lost count of the amount of resets I’ve had to do!,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
d2085011-0817-4561-b458-d54aac3b8773,@AppleSupport do you know how many people lost there phone data because of your software updateMy phone still not working give me solution,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
1f885021-2e5d-4565-8170-ff12e76121f7,@AppleSupport the issue no :100316313800 has not been solved for more than 1 month and apple cannot give any further information!,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
72d69054-f991-4850-b45e-34aa53a45528,"@AppleSupport Yes, I’ve done both. It’s been saying about 1 hour remaining for the past 2 hours.",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
332c3945-44c2-4a0b-bdd3-b31b1e500b2d,"This is seriously a thing? Even in my predictive text? Get it together,@AppleSupport",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
e074533d-7237-4135-8c74-59f2cf27352c,"@AppleSupport whenever I try to see the photos that I’ve just taken my #iphone6 shows me this. I’ve reset it, I’ve restored it... help?",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
a4796571-dfa2-444f-b0d3-4a491dd33afa,@AppleSupport you guys have killed the battery life on my 6S Plus. Thanks .,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
3e648101-6ec9-445b-a2c9-5f23de792da9,Hi @AppleSupport! I wanted to visit an Apple Store tonight to purchase a new phone/transfer contents of old phone. Do I need to make an appointment for that?,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
c7023fa4-06a4-44f8-8f72-85b68ea42bba,"@AppleSupport ...not really! Bar charged ok (however no black screen + white bar like usual) but then screen black and colored raws appear slowly until login window appeared, now is like this (I think it should be centred) now I’m going to enter and reboot.",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
0d54bc6b-160a-46aa-b617-f935d7d14eba,@AppleSupport @560353 Battery life decreased significantly here too since update. I can watch it dropping 😩,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
224add87-873a-4b68-b5b6-251b8758d827,@AppleSupport I can’t screenshot it cause it’s there for a second & ive since cleared my iCloud because it’s been so annoying.Its too late I’m already mad,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
ba014413-1940-466f-8d02-7f22952f91b2,@AppleSupport Please help my iPhone 5S w/ iOS 11.0.2 could not be activated after erased all contents & settings via settings reset menu,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
cd851c09-81b9-46db-adc9-35ac56045f4b,Since this new iPhone update my phone is nothing but a piece a crap. Never had I had a phone so slow skinny the simplest tasks @AppleSupport,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
7d101ef4-0bed-49c1-8a93-694e87e280e9,@AppleSupport IPhone 7,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
b868a86a-af81-4c7b-b5d5-b2b53a51d358,@AppleSupport why is it that Photos is always trying to upload the whole library to iCloud? I’ve verified all pics are present in the cloud.,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
f07f4df4-92ff-44ed-908b-168fc918891b,@115858 Pls fix this -> I️ it’s getting really annoying thx bye,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
d00ac889-5b2d-44df-84e9-887cc58f8381,@AppleSupport They are not on the same iOS one is 11.0.2 and the other is 11.1.2 I am updating the iPhone 8plus now and Ithink this should fix the problem so both are on the same software version,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
2c93f8c4-43b8-48c9-8add-beafbe3b3513,@AppleSupport tweeting from a free WiFi kiosk to let y’all know this damn phone doesn’t work bye,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
a47c15ac-ef2e-4872-b3c8-3b7896c6193b,"@AppleSupport Take 3 hours to charge my iPhone , never happen before . When I had iPhone 5 only 30 min or 1 hour no more time. When I bought this only 1h",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
8c1a93da-14d6-4d4b-9b50-bab8880755d1,"@115858 I️ downloaded the new update and now a bunch of random question marks and boxes come up when I️ try to write certain things, wtf",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
8c090f14-f1c3-4d2b-ac99-6f196236f814,Hey @115858 what is up with this “I️” glitch where it looks like “A ?” Very annoying because I️ talk about myself plenty,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
25b480ee-24c4-4555-8d51-302f9895d8cc,Thanks @115858 for deleting all my numbers files from all my devices and the cloud with the latest update 🤬,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
0287f349-468f-433c-8cd6-b27716fa0e34,@115858 FIX THIS FUCKING UPDATE OR JUST GET RID OF THE WHOLE THING!,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
9b4166c1-12f4-4212-bfc5-a99c4983c702,"@AppleSupport I have an Airplay problem, any ideas? (whole thread)",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
3bca5493-89a6-480e-a90e-e03f465f77f0,"My phone dies like 10x a day, fix this @115858",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
1f0ad2ee-7a5d-49d6-be4f-3c643137cf1b,@AppleSupport since the last 2 updates the battery on my 6s drains within an hour .current update 11.1.2 has not fixed either any ideas,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
54669c55-0aee-4190-981c-310b41e0deda,"@AppleSupport And every morning when I wake up my phone, my Bluetooth is turned on. I never keep my Bluetooth on unless I need to use it",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
53efcf0a-978b-473c-903d-b95dbf1a54e0,"Hey @115858 fix #ios11 my #iPhone7Plus battery dies quicker now, phone heats up more, problems with Apple Pay, app crashing etc.",This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
950f1b6c-0a7c-4645-a604-c1c76c3d78e1,@AppleSupport guys I’ve had this iPad Pro 6 weeks and the screen has bowed out - very disappointing,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
bb1ea099-a1bf-4b22-a4ed-5804c04cdd91,@AppleSupport Yes my contacts are synced and i am using ios 11.1.2,This is a mock draft reply. Please check your settings.,3,3,4,3,3,3.2,[MOCK] API is offline. Returning default median mock scores.
